% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770386331.3415 0.516 0.001 0.0093 -3.1038
1770386331.3461 0.517 0.001 0.0093 -3.1038
1770386331.3515 0.518 0.001 0.0081 -3.1037
1770386331.3559 0.519 0.001 0.0104 -3.1036
1770386331.3614 0.520 0.001 0.0116 -3.1039
1770386331.3657 0.521 0.001 0.0127 -3.1040
1770386331.3711 0.522 0.001 0.0150 -3.1051
1770386331.3755 0.523 0.001 0.0173 -3.1060
1770386331.3809 0.524 0.001 0.0197 -3.1066
1770386331.3865 0.524 0.001 0.0220 -3.1072
1770386331.3908 0.525 0.001 0.0243 -3.1078
1770386331.3963 0.526 0.001 0.0243 -3.1083
1770386331.4007 0.527 0.001 0.0254 -3.1095
1770386331.4061 0.528 0.001 0.0266 -3.1107
1770386331.4105 0.529 0.001 0.0266 -3.1120
1770386331.4160 0.530 0.001 0.0278 -3.1126
1770386331.4214 0.531 0.001 0.0301 -3.1138
1770386331.4257 0.532 0.001 0.0312 -3.1146
1770386331.4311 0.532 0.001 0.0324 -3.1155
1770386331.4356 0.533 0.001 0.0347 -3.1166
1770386331.4409 0.534 0.001 0.0359 -3.1191
1770386331.4465 0.534 0.001 0.0359 -3.1208
1770386331.4509 0.535 0.001 0.0382 -3.1225
1770386331.4564 0.536 0.001 0.0393 -3.1236
1770386331.4607 0.536 0.001 0.0416 -3.1245
1770386331.4661 0.537 0.001 0.0439 -3.1247
1770386331.4715 0.537 0.001 0.0474 -3.1246
1770386331.4759 0.538 0.001 0.0486 -3.1252
1770386331.4814 0.538 0.001 0.0509 -3.1272
1770386331.4858 0.538 0.001 0.0520 -3.1290
1770386331.4912 0.539 0.001 0.0555 -3.1315
1770386331.4956 0.539 0.001 0.0567 -3.1332
1770386331.5010 0.540 0.001 0.0590 -3.1349
1770386331.5055 0.540 0.001 0.0601 -3.1350
1770386331.5109 0.541 0.002 0.0625 -3.1343
1770386331.5165 0.541 0.002 0.0625 -3.1334
1770386331.5208 0.542 0.002 0.0659 -3.1323
1770386331.5261 0.542 0.002 0.0682 -3.1324
1770386331.5305 0.542 0.002 0.0717 -3.1334
1770386331.5360 0.543 0.002 0.0740 -3.1338
1770386331.5415 0.543 0.002 0.0775 -3.1336
1770386331.5461 0.543 0.002 0.0798 -3.1331
1770386331.5515 0.544 0.002 0.0833 -3.1327
1770386331.5561 0.544 0.002 0.0856 -3.1328
1770386331.5616 0.544 0.002 0.0890 -3.1333
1770386331.5661 0.545 0.002 0.0914 -3.1335
1770386331.5715 0.545 0.002 0.0937 -3.1335
1770386331.5761 0.545 0.002 0.0960 -3.1331
1770386331.5815 0.545 0.002 0.0983 -3.1324
1770386331.5860 0.546 0.002 0.1006 -3.1321
1770386331.5915 0.546 0.002 0.1029 -3.1318
1770386331.5959 0.546 0.002 0.1052 -3.1319
1770386331.6015 0.547 0.002 0.1076 -3.1319
1770386331.6059 0.547 0.002 0.1099 -3.1317
1770386331.6115 0.547 0.002 0.1110 -3.1308
1770386331.6160 0.548 0.002 0.1122 -3.1302
1770386331.6214 0.548 0.002 0.1145 -3.1297
1770386331.6259 0.549 0.002 0.1156 -3.1296
1770386331.6313 0.549 0.002 0.1191 -3.1295
1770386331.6359 0.549 0.002 0.1214 -3.1297
1770386331.6413 0.550 0.002 0.1249 -3.1293
1770386331.6457 0.550 0.002 0.1272 -3.1289
1770386331.6514 0.550 0.002 0.1307 -3.1283
1770386331.6559 0.551 0.002 0.1330 -3.1281
1770386331.6614 0.551 0.003 0.1365 -3.1282
1770386331.6659 0.552 0.003 0.1388 -3.1283
1770386331.6713 0.552 0.003 0.1422 -3.1286
1770386331.6760 0.553 0.003 0.1469 -3.1279
1770386331.6814 0.553 0.003 0.1480 -3.1276
1770386331.6860 0.553 0.003 0.1515 -3.1272
1770386331.6914 0.554 0.003 0.1538 -3.1271
1770386331.6960 0.554 0.003 0.1550 -3.1271
1770386331.7015 0.555 0.003 0.1573 -3.1269
1770386331.7060 0.556 0.003 0.1584 -3.1266
1770386331.7118 0.556 0.003 0.1619 -3.1261
1770386331.7162 0.557 0.003 0.1631 -3.1255
1770386331.7218 0.557 0.003 0.1654 -3.1249
1770386331.7262 0.558 0.004 0.1688 -3.1244
1770386331.7316 0.558 0.004 0.1712 -3.1241
1770386331.7371 0.559 0.004 0.1746 -3.1239
1770386331.7415 0.559 0.004 0.1781 -3.1236
1770386331.7467 0.559 0.004 0.1804 -3.1233
1770386331.7523 0.560 0.004 0.1839 -3.1230
1770386331.7568 0.560 0.004 0.1862 -3.1228
1770386331.7613 0.561 0.004 0.1897 -3.1229
1770386331.7667 0.561 0.004 0.1943 -3.1229
1770386331.7723 0.562 0.004 0.1966 -3.1229
1770386331.7768 0.562 0.004 0.2012 -3.1226
1770386331.7813 0.562 0.004 0.2035 -3.1224
1770386331.7868 0.563 0.005 0.2070 -3.1222
1770386331.7913 0.563 0.005 0.2093 -3.1221
1770386331.7968 0.564 0.005 0.2128 -3.1220
1770386331.8022 0.564 0.005 0.2140 -3.1219
1770386331.8068 0.565 0.005 0.2163 -3.1217
1770386331.8113 0.566 0.005 0.2163 -3.1215
1770386331.8169 0.566 0.005 0.2186 -3.1214
1770386331.8223 0.567 0.005 0.2197 -3.1210
1770386331.8267 0.567 0.006 0.2232 -3.1206
1770386331.8323 0.568 0.006 0.2244 -3.1204
1770386331.8367 0.568 0.006 0.2267 -3.1199
1770386331.8413 0.569 0.006 0.2301 -3.1198
1770386331.8467 0.569 0.006 0.2336 -3.1197
1770386331.8513 0.569 0.006 0.2359 -3.1197
1770386331.8569 0.570 0.006 0.2405 -3.1197
1770386331.8623 0.570 0.006 0.2429 -3.1197
1770386331.8668 0.571 0.006 0.2475 -3.1197
1770386331.8723 0.571 0.006 0.2510 -3.1196
1770386331.8769 0.572 0.007 0.2533 -3.1196
1770386331.8812 0.572 0.007 0.2556 -3.1195
1770386331.8867 0.572 0.007 0.2591 -3.1192
1770386331.8912 0.573 0.007 0.2602 -3.1191
1770386331.8967 0.573 0.007 0.2637 -3.1190
1770386331.9012 0.574 0.007 0.2660 -3.1190
1770386331.9067 0.575 0.007 0.2671 -3.1187
1770386331.9114 0.575 0.008 0.2683 -3.1184
1770386331.9168 0.576 0.008 0.2706 -3.1181
1770386331.9212 0.576 0.008 0.2718 -3.1181
1770386331.9268 0.577 0.008 0.2741 -3.1181
1770386331.9322 0.577 0.008 0.2776 -3.1178
1770386331.9369 0.578 0.008 0.2799 -3.1176
1770386331.9414 0.578 0.008 0.2833 -3.1177
1770386331.9471 0.579 0.008 0.2868 -3.1173
1770386331.9520 0.579 0.009 0.2891 -3.1172
1770386331.9566 0.579 0.009 0.2937 -3.1175
1770386331.9613 0.580 0.009 0.2972 -3.1177
1770386331.9670 0.580 0.009 0.3007 -3.1180
1770386331.9715 0.580 0.009 0.3042 -3.1179
1770386331.9763 0.581 0.009 0.3076 -3.1179
1770386331.9817 0.581 0.009 0.3099 -3.1178
1770386331.9866 0.582 0.009 0.3123 -3.1178
1770386331.9921 0.582 0.010 0.3146 -3.1177
1770386331.9967 0.583 0.010 0.3157 -3.1175
1770386332.0022 0.584 0.010 0.3180 -3.1172
1770386332.0068 0.584 0.010 0.3203 -3.1168
1770386332.0115 0.585 0.010 0.3215 -3.1167
1770386332.0172 0.585 0.011 0.3238 -3.1164
1770386332.0216 0.586 0.011 0.3250 -3.1163
1770386332.0272 0.586 0.011 0.3273 -3.1161
1770386332.0317 0.587 0.011 0.3296 -3.1159
1770386332.0373 0.587 0.011 0.3331 -3.1158
1770386332.0418 0.587 0.011 0.3354 -3.1157
1770386332.0465 0.588 0.012 0.3400 -3.1154
1770386332.0521 0.588 0.012 0.3423 -3.1154
1770386332.0568 0.589 0.012 0.3469 -3.1154
1770386332.0622 0.589 0.012 0.3493 -3.1155
1770386332.0666 0.589 0.012 0.3539 -3.1154
1770386332.0724 0.590 0.012 0.3562 -3.1152
1770386332.0768 0.590 0.012 0.3585 -3.1152
1770386332.0814 0.591 0.013 0.3608 -3.1152
1770386332.0869 0.591 0.013 0.3631 -3.1149
1770386332.0914 0.592 0.013 0.3643 -3.1148
1770386332.0970 0.592 0.013 0.3666 -3.1146
1770386332.1014 0.593 0.013 0.3678 -3.1144
1770386332.1071 0.593 0.014 0.3701 -3.1142
1770386332.1116 0.594 0.014 0.3712 -3.1141
1770386332.1172 0.595 0.014 0.3735 -3.1137
1770386332.1216 0.595 0.014 0.3747 -3.1132
1770386332.1270 0.595 0.014 0.3782 -3.1129
1770386332.1315 0.596 0.014 0.3816 -3.1127
1770386332.1363 0.596 0.015 0.3851 -3.1125
1770386332.1421 0.596 0.015 0.3886 -3.1125
1770386332.1467 0.597 0.015 0.3921 -3.1124
1770386332.1514 0.597 0.015 0.3944 -3.1125
1770386332.1568 0.597 0.015 0.3990 -3.1126
1770386332.1613 0.598 0.015 0.4013 -3.1128
1770386332.1668 0.598 0.016 0.4059 -3.1129
1770386332.1714 0.598 0.016 0.4082 -3.1129
1770386332.1770 0.599 0.016 0.4129 -3.1127
1770386332.1813 0.599 0.016 0.4140 -3.1126
1770386332.1869 0.600 0.016 0.4187 -3.1124
1770386332.1914 0.600 0.016 0.4198 -3.1124
1770386332.1968 0.601 0.017 0.4221 -3.1123
1770386332.2014 0.601 0.017 0.4233 -3.1122
1770386332.2070 0.602 0.017 0.4256 -3.1119
1770386332.2115 0.602 0.017 0.4256 -3.1115
1770386332.2170 0.603 0.018 0.4279 -3.1111
1770386332.2213 0.603 0.018 0.4291 -3.1109
1770386332.2271 0.604 0.018 0.4314 -3.1105
1770386332.2314 0.604 0.018 0.4337 -3.1101
1770386332.2372 0.605 0.018 0.4360 -3.1099
1770386332.2415 0.605 0.019 0.4383 -3.1098
1770386332.2469 0.605 0.019 0.4429 -3.1099
1770386332.2515 0.606 0.019 0.4452 -3.1099
1770386332.2570 0.606 0.019 0.4499 -3.1101
1770386332.2615 0.606 0.019 0.4522 -3.1102
1770386332.2670 0.607 0.019 0.4557 -3.1104
1770386332.2716 0.607 0.020 0.4591 -3.1106
1770386332.2771 0.608 0.020 0.4638 -3.1107
1770386332.2815 0.608 0.020 0.4672 -3.1108
1770386332.2872 0.608 0.020 0.4695 -3.1110
1770386332.2916 0.609 0.020 0.4730 -3.1111
1770386332.2972 0.609 0.021 0.4742 -3.1109
1770386332.3016 0.610 0.021 0.4776 -3.1107
1770386332.3072 0.610 0.021 0.4788 -3.1106
1770386332.3117 0.611 0.022 0.4811 -3.1104
1770386332.3172 0.611 0.022 0.4811 -3.1102
1770386332.3217 0.612 0.022 0.4834 -3.1098
1770386332.3271 0.612 0.022 0.4857 -3.1096
1770386332.3316 0.613 0.023 0.4869 -3.1091
1770386332.3374 0.613 0.023 0.4892 -3.1091
1770386332.3417 0.614 0.023 0.4915 -3.1089
1770386332.3475 0.614 0.023 0.4950 -3.1087
1770386332.3521 0.614 0.023 0.4984 -3.1083
1770386332.3567 0.615 0.024 0.5008 -3.1083
1770386332.3623 0.615 0.024 0.5054 -3.1086
1770386332.3666 0.615 0.024 0.5077 -3.1088
1770386332.3723 0.616 0.024 0.5123 -3.1089
1770386332.3768 0.616 0.024 0.5146 -3.1089
1770386332.3822 0.616 0.025 0.5181 -3.1087
1770386332.3867 0.617 0.025 0.5204 -3.1087
1770386332.3924 0.617 0.025 0.5227 -3.1088
1770386332.3967 0.618 0.025 0.5239 -3.1089
1770386332.4024 0.618 0.026 0.5274 -3.1089
1770386332.4069 0.619 0.026 0.5274 -3.1088
1770386332.4124 0.619 0.026 0.5308 -3.1086
1770386332.4169 0.620 0.026 0.5320 -3.1084
1770386332.4223 0.620 0.027 0.5355 -3.1081
1770386332.4278 0.621 0.027 0.5366 -3.1079
1770386332.4323 0.621 0.027 0.5378 -3.1077
1770386332.4379 0.622 0.027 0.5412 -3.1075
1770386332.4424 0.622 0.028 0.5436 -3.1071
1770386332.4480 0.622 0.028 0.5470 -3.1071
1770386332.4524 0.623 0.028 0.5505 -3.1069
1770386332.4580 0.623 0.028 0.5528 -3.1069
1770386332.4623 0.623 0.029 0.5574 -3.1070
1770386332.4679 0.624 0.029 0.5597 -3.1071
1770386332.4724 0.624 0.029 0.5644 -3.1071
1770386332.4780 0.624 0.029 0.5667 -3.1072
1770386332.4823 0.625 0.029 0.5690 -3.1075
1770386332.4879 0.625 0.030 0.5725 -3.1076
1770386332.4923 0.625 0.030 0.5748 -3.1076
1770386332.4978 0.626 0.030 0.5759 -3.1074
1770386332.5025 0.626 0.031 0.5794 -3.1072
1770386332.5080 0.627 0.031 0.5806 -3.1071
1770386332.5126 0.627 0.031 0.5829 -3.1068
1770386332.5180 0.628 0.031 0.5840 -3.1067
1770386332.5224 0.628 0.032 0.5875 -3.1063
1770386332.5280 0.629 0.032 0.5887 -3.1061
1770386332.5323 0.629 0.032 0.5898 -3.1059
1770386332.5374 0.630 0.033 0.5921 -3.1056
1770386332.5430 0.630 0.033 0.5956 -3.1053
1770386332.5477 0.630 0.033 0.5979 -3.1054
1770386332.5524 0.631 0.033 0.6025 -3.1052
1770386332.5579 0.631 0.033 0.6048 -3.1051
1770386332.5629 0.631 0.034 0.6083 -3.1051
1770386332.5678 0.631 0.034 0.6118 -3.1051
1770386332.5724 0.632 0.034 0.6153 -3.1055
1770386332.5780 0.632 0.034 0.6164 -3.1056
1770386332.5824 0.633 0.035 0.6210 -3.1056
1770386332.5871 0.633 0.035 0.6233 -3.1056
1770386332.5925 0.633 0.035 0.6268 -3.1056
1770386332.5971 0.634 0.035 0.6280 -3.1055
1770386332.6028 0.634 0.036 0.6303 -3.1056
1770386332.6074 0.635 0.036 0.6314 -3.1055
1770386332.6130 0.635 0.037 0.6338 -3.1054
1770386332.6177 0.636 0.037 0.6349 -3.1054
1770386332.6222 0.636 0.037 0.6372 -3.1052
1770386332.6278 0.636 0.038 0.6384 -3.1051
1770386332.6326 0.637 0.038 0.6419 -3.1047
1770386332.6373 0.637 0.038 0.6430 -3.1049
1770386332.6428 0.638 0.038 0.6465 -3.1049
1770386332.6476 0.638 0.039 0.6499 -3.1049
1770386332.6530 0.638 0.039 0.6534 -3.1051
1770386332.6578 0.639 0.039 0.6569 -3.1055
1770386332.6622 0.639 0.039 0.6604 -3.1060
1770386332.6671 0.639 0.040 0.6638 -3.1061
1770386332.6727 0.640 0.040 0.6673 -3.1061
1770386332.6771 0.640 0.040 0.6708 -3.1062
1770386332.6827 0.640 0.040 0.6742 -3.1065
1770386332.6874 0.640 0.041 0.6777 -3.1066
1770386332.6929 0.641 0.041 0.6800 -3.1068
1770386332.6975 0.641 0.041 0.6823 -3.1068
1770386332.7030 0.642 0.042 0.6858 -3.1067
1770386332.7078 0.642 0.042 0.6870 -3.1066
1770386332.7123 0.642 0.042 0.6893 -3.1067
1770386332.7180 0.643 0.043 0.6904 -3.1066
1770386332.7224 0.643 0.043 0.6916 -3.1065
1770386332.7280 0.644 0.043 0.6927 -3.1063
1770386332.7325 0.644 0.044 0.6962 -3.1060
1770386332.7370 0.645 0.044 0.6962 -3.1057
1770386332.7426 0.645 0.045 0.6997 -3.1056
1770386332.7473 0.645 0.045 0.7020 -3.1056
1770386332.7531 0.646 0.045 0.7055 -3.1056
1770386332.7575 0.646 0.045 0.7089 -3.1055
1770386332.7621 0.646 0.045 0.7124 -3.1055
1770386332.7681 0.646 0.046 0.7147 -3.1057
1770386332.7724 0.647 0.046 0.7193 -3.1059
1770386332.7781 0.647 0.046 0.7216 -3.1059
1770386332.7825 0.647 0.047 0.7240 -3.1059
1770386332.7873 0.648 0.047 0.7274 -3.1058
1770386332.7928 0.648 0.047 0.7309 -3.1057
1770386332.7973 0.648 0.047 0.7332 -3.1059
1770386332.8021 0.649 0.048 0.7378 -3.1061
1770386332.8077 0.649 0.048 0.7390 -3.1061
1770386332.8122 0.649 0.048 0.7425 -3.1061
1770386332.8177 0.650 0.049 0.7436 -3.1059
1770386332.8231 0.650 0.049 0.7459 -3.1056
1770386332.8277 0.651 0.049 0.7471 -3.1053
1770386332.8321 0.651 0.050 0.7482 -3.1052
1770386332.8378 0.651 0.050 0.7506 -3.1051
1770386332.8422 0.652 0.051 0.7517 -3.1048
1770386332.8479 0.652 0.051 0.7540 -3.1046
1770386332.8522 0.653 0.051 0.7563 -3.1043
1770386332.8579 0.653 0.052 0.7575 -3.1041
1770386332.8624 0.653 0.052 0.7621 -3.1042
1770386332.8680 0.654 0.052 0.7644 -3.1042
1770386332.8725 0.654 0.053 0.7691 -3.1044
1770386332.8779 0.654 0.053 0.7714 -3.1045
1770386332.8823 0.655 0.053 0.7760 -3.1047
1770386332.8880 0.655 0.053 0.7783 -3.1047
1770386332.8923 0.655 0.054 0.7806 -3.1048
1770386332.8981 0.655 0.054 0.7841 -3.1048
1770386332.9024 0.656 0.054 0.7864 -3.1047
1770386332.9081 0.656 0.055 0.7876 -3.1047
1770386332.9125 0.657 0.055 0.7899 -3.1048
1770386332.9180 0.657 0.055 0.7910 -3.1049
1770386332.9225 0.657 0.056 0.7933 -3.1050
1770386332.9280 0.658 0.056 0.7957 -3.1049
1770386332.9325 0.658 0.057 0.7980 -3.1048
1770386332.9371 0.658 0.057 0.7991 -3.1046
1770386332.9425 0.659 0.058 0.8026 -3.1043
1770386332.9474 0.659 0.058 0.8049 -3.1043
1770386332.9531 0.660 0.058 0.8084 -3.1043
1770386332.9577 0.660 0.059 0.8119 -3.1042
1770386332.9624 0.660 0.059 0.8142 -3.1041
1770386332.9683 0.660 0.059 0.8188 -3.1043
1770386332.9737 0.661 0.059 0.8211 -3.1043
1770386332.9783 0.661 0.060 0.8257 -3.1045
1770386332.9829 0.661 0.060 0.8292 -3.1047
1770386332.9884 0.661 0.060 0.8327 -3.1046
1770386332.9930 0.662 0.061 0.8338 -3.1045
1770386332.9986 0.662 0.061 0.8384 -3.1043
1770386333.0032 0.662 0.061 0.8408 -3.1042
1770386333.0078 0.663 0.062 0.8431 -3.1041
1770386333.0133 0.663 0.062 0.8454 -3.1040
1770386333.0180 0.664 0.063 0.8477 -3.1039
1770386333.0235 0.664 0.063 0.8477 -3.1036
1770386333.0280 0.664 0.063 0.8500 -3.1034
1770386333.0335 0.665 0.064 0.8523 -3.1032
1770386333.0380 0.665 0.064 0.8535 -3.1032
1770386333.0435 0.665 0.065 0.8558 -3.1033
1770386333.0481 0.666 0.065 0.8581 -3.1031
1770386333.0536 0.666 0.065 0.8616 -3.1028
1770386333.0581 0.666 0.066 0.8650 -3.1026
1770386333.0637 0.666 0.066 0.8685 -3.1027
1770386333.0682 0.667 0.066 0.8720 -3.1028
1770386333.0736 0.667 0.067 0.8755 -3.1029
1770386333.0782 0.667 0.067 0.8789 -3.1030
1770386333.0836 0.667 0.067 0.8812 -3.1030
1770386333.0882 0.668 0.068 0.8847 -3.1030
1770386333.0936 0.668 0.068 0.8882 -3.1030
1770386333.0981 0.668 0.068 0.8916 -3.1033
1770386333.1038 0.669 0.069 0.8940 -3.1034
1770386333.1082 0.669 0.069 0.8963 -3.1035
1770386333.1138 0.669 0.069 0.8974 -3.1034
1770386333.1182 0.670 0.070 0.8997 -3.1033
1770386333.1236 0.670 0.070 0.8997 -3.1032
1770386333.1283 0.671 0.071 0.9021 -3.1032
1770386333.1336 0.671 0.071 0.9032 -3.1031
1770386333.1383 0.671 0.072 0.9055 -3.1029
1770386333.1429 0.671 0.072 0.9078 -3.1027
1770386333.1487 0.672 0.073 0.9102 -3.1024
1770386333.1531 0.672 0.073 0.9136 -3.1024
1770386333.1586 0.672 0.073 0.9171 -3.1023
1770386333.1632 0.672 0.073 0.9194 -3.1022
1770386333.1688 0.673 0.074 0.9240 -3.1023
1770386333.1732 0.673 0.074 0.9263 -3.1024
1770386333.1787 0.673 0.075 0.9310 -3.1025
1770386333.1831 0.673 0.075 0.9333 -3.1026
1770386333.1887 0.674 0.075 0.9379 -3.1026
1770386333.1931 0.674 0.075 0.9402 -3.1027
1770386333.1988 0.674 0.076 0.9437 -3.1027
1770386333.2032 0.674 0.076 0.9472 -3.1027
1770386333.2079 0.675 0.076 0.9495 -3.1028
1770386333.2133 0.675 0.077 0.9529 -3.1029
1770386333.2188 0.675 0.077 0.9553 -3.1028
1770386333.2233 0.675 0.078 0.9564 -3.1026
1770386333.2278 0.676 0.078 0.9587 -3.1024
1770386333.2334 0.676 0.079 0.9599 -3.1022
1770386333.2378 0.677 0.079 0.9610 -3.1021
1770386333.2432 0.677 0.079 0.9633 -3.1019
1770386333.2478 0.677 0.080 0.9645 -3.1019
1770386333.2532 0.677 0.080 0.9657 -3.1018
1770386333.2578 0.678 0.081 0.9691 -3.1016
1770386333.2634 0.678 0.081 0.9703 -3.1016
1770386333.2679 0.678 0.082 0.9749 -3.1017
1770386333.2734 0.678 0.082 0.9772 -3.1018
1770386333.2788 0.679 0.082 0.9807 -3.1022
1770386333.2834 0.679 0.083 0.9842 -3.1025
1770386333.2879 0.679 0.083 0.9876 -3.1027
1770386333.2935 0.679 0.083 0.9911 -3.1029
1770386333.2979 0.680 0.084 0.9946 -3.1031
1770386333.3034 0.680 0.084 0.9969 -3.1033
1770386333.3079 0.680 0.084 1.0015 -3.1035
1770386333.3134 0.680 0.084 1.0038 -3.1035
1770386333.3180 0.681 0.085 1.0073 -3.1037
1770386333.3234 0.681 0.085 1.0085 -3.1037
1770386333.3281 0.681 0.086 1.0119 -3.1037
1770386333.3334 0.681 0.086 1.0131 -3.1037
1770386333.3380 0.682 0.087 1.0142 -3.1035
1770386333.3437 0.682 0.087 1.0165 -3.1032
1770386333.3481 0.682 0.088 1.0177 -3.1029
1770386333.3538 0.683 0.088 1.0200 -3.1027
1770386333.3582 0.683 0.089 1.0212 -3.1023
1770386333.3639 0.683 0.089 1.0223 -3.1022
1770386333.3685 0.683 0.090 1.0258 -3.1017
1770386333.3739 0.684 0.090 1.0281 -3.1017
1770386333.3785 0.684 0.090 1.0316 -3.1016
1770386333.3829 0.684 0.091 1.0339 -3.1017
1770386333.3886 0.684 0.091 1.0385 -3.1022
1770386333.3931 0.684 0.091 1.0408 -3.1023
1770386333.3986 0.685 0.092 1.0455 -3.1026
1770386333.4032 0.685 0.092 1.0478 -3.1026
1770386333.4087 0.685 0.093 1.0512 -3.1026
1770386333.4133 0.685 0.093 1.0536 -3.1027
1770386333.4189 0.686 0.093 1.0570 -3.1027
1770386333.4233 0.686 0.094 1.0582 -3.1027
1770386333.4279 0.686 0.094 1.0605 -3.1026
1770386333.4334 0.686 0.095 1.0617 -3.1024
1770386333.4380 0.687 0.095 1.0640 -3.1022
1770386333.4435 0.687 0.096 1.0663 -3.1021
1770386333.4483 0.687 0.096 1.0686 -3.1023
1770386333.4537 0.687 0.097 1.0697 -3.1023
1770386333.4583 0.688 0.097 1.0721 -3.1022
1770386333.4629 0.688 0.098 1.0744 -3.1019
1770386333.4683 0.688 0.098 1.0778 -3.1017
1770386333.4730 0.688 0.098 1.0813 -3.1019
1770386333.4785 0.688 0.099 1.0848 -3.1019
1770386333.4829 0.689 0.099 1.0871 -3.1020
1770386333.4887 0.689 0.099 1.0917 -3.1021
1770386333.4931 0.689 0.100 1.0940 -3.1023
1770386333.4989 0.689 0.100 1.0987 -3.1026
1770386333.5033 0.689 0.100 1.1010 -3.1026
1770386333.5080 0.690 0.101 1.1044 -3.1026
1770386333.5135 0.690 0.101 1.1068 -3.1026
1770386333.5179 0.690 0.102 1.1102 -3.1027
1770386333.5236 0.690 0.102 1.1114 -3.1027
1770386333.5282 0.690 0.103 1.1137 -3.1026
1770386333.5338 0.691 0.103 1.1149 -3.1027
1770386333.5384 0.691 0.104 1.1172 -3.1024
1770386333.5429 0.691 0.104 1.1183 -3.1021
1770386333.5488 0.691 0.105 1.1206 -3.1017
1770386333.5531 0.692 0.105 1.1229 -3.1015
1770386333.5588 0.692 0.106 1.1241 -3.1015
1770386333.5633 0.692 0.106 1.1264 -3.1014
1770386333.5689 0.692 0.106 1.1299 -3.1011
1770386333.5732 0.692 0.107 1.1334 -3.1010
1770386333.5787 0.693 0.107 1.1368 -3.1008
1770386333.5832 0.693 0.107 1.1391 -3.1007
1770386333.5887 0.693 0.108 1.1438 -3.1009
1770386333.5933 0.693 0.108 1.1461 -3.1011
1770386333.5988 0.693 0.109 1.1507 -3.1017
1770386333.6032 0.693 0.109 1.1542 -3.1019
1770386333.6088 0.694 0.109 1.1565 -3.1019
1770386333.6132 0.694 0.110 1.1600 -3.1021
1770386333.6188 0.694 0.110 1.1611 -3.1022
1770386333.6233 0.694 0.111 1.1646 -3.1024
1770386333.6288 0.694 0.111 1.1657 -3.1025
1770386333.6332 0.695 0.112 1.1681 -3.1025
1770386333.6387 0.695 0.112 1.1692 -3.1023
1770386333.6432 0.695 0.113 1.1715 -3.1020
1770386333.6488 0.695 0.113 1.1727 -3.1018
1770386333.6532 0.696 0.114 1.1738 -3.1013
1770386333.6588 0.696 0.114 1.1773 -3.1009
1770386333.6632 0.696 0.115 1.1796 -3.1006
1770386333.6688 0.696 0.115 1.1831 -3.1005
1770386333.6732 0.696 0.116 1.1866 -3.1004
1770386333.6787 0.696 0.116 1.1889 -3.1006
1770386333.6831 0.697 0.116 1.1935 -3.1011
1770386333.6889 0.697 0.117 1.1958 -3.1014
1770386333.6932 0.697 0.117 1.2004 -3.1018
1770386333.6987 0.697 0.117 1.2027 -3.1019
1770386333.7032 0.697 0.118 1.2062 -3.1021
1770386333.7086 0.697 0.118 1.2085 -3.1023
1770386333.7132 0.697 0.119 1.2132 -3.1027
1770386333.7186 0.698 0.119 1.2143 -3.1028
1770386333.7231 0.698 0.119 1.2178 -3.1028
1770386333.7288 0.698 0.120 1.2201 -3.1028
1770386333.7331 0.698 0.120 1.2224 -3.1027
1770386333.7389 0.698 0.121 1.2247 -3.1027
1770386333.7434 0.699 0.122 1.2247 -3.1026
1770386333.7481 0.699 0.122 1.2270 -3.1025
1770386333.7536 0.699 0.123 1.2282 -3.1024
1770386333.7581 0.699 0.123 1.2305 -3.1023
1770386333.7637 0.699 0.124 1.2328 -3.1016
1770386333.7692 0.699 0.124 1.2340 -3.1013
1770386333.7737 0.700 0.125 1.2386 -3.1013
1770386333.7792 0.700 0.125 1.2409 -3.1014
1770386333.7836 0.700 0.125 1.2455 -3.1015
1770386333.7893 0.700 0.126 1.2479 -3.1017
1770386333.7937 0.700 0.126 1.2525 -3.1020
1770386333.7994 0.700 0.126 1.2548 -3.1023
1770386333.8037 0.700 0.127 1.2583 -3.1026
1770386333.8094 0.700 0.127 1.2617 -3.1028
1770386333.8137 0.701 0.128 1.2640 -3.1031
1770386333.8192 0.701 0.128 1.2664 -3.1033
1770386333.8238 0.701 0.128 1.2710 -3.1035
1770386333.8293 0.701 0.129 1.2721 -3.1037
1770386333.8338 0.701 0.129 1.2745 -3.1039
1770386333.8394 0.701 0.130 1.2779 -3.1037
1770386333.8437 0.701 0.130 1.2791 -3.1035
1770386333.8494 0.702 0.131 1.2802 -3.1034
1770386333.8538 0.702 0.132 1.2814 -3.1033
1770386333.8594 0.702 0.132 1.2826 -3.1032
1770386333.8639 0.702 0.133 1.2849 -3.1028
1770386333.8694 0.702 0.133 1.2860 -3.1025
1770386333.8738 0.702 0.134 1.2895 -3.1021
1770386333.8793 0.703 0.134 1.2918 -3.1020
1770386333.8838 0.703 0.134 1.2953 -3.1020
1770386333.8894 0.703 0.135 1.2987 -3.1019
1770386333.8939 0.703 0.135 1.3022 -3.1020
1770386333.8995 0.703 0.136 1.3045 -3.1022
1770386333.9038 0.703 0.136 1.3092 -3.1027
1770386333.9094 0.703 0.136 1.3115 -3.1029
1770386333.9139 0.703 0.137 1.3149 -3.1032
